"52","-31.89",5
"95","-13.89",4
"100","1.78",6
"185","-13.11",2
"215","-17.78",2
"177","-11.44",2
"210","-17.56",1
"237","-4.11",2
"80","-11.89",4
"50","-33",5
"94","-1.67",6
"194","-14.56",1
"163","-16.44",1
"188","-21.67",1
"61","-7.22",4
"41","-28.56",5
"17","-33.44",5
"189","-12",1
"53","-2",6
"30","-40.89",5
"182","-7.89",1
"83","-12.11",3
"132","-16.67",7
"175","-8.67",2
"64","-4",6
"58","-8.33",4
"21","-10.89",7
"138","-3.11",3
"109","5.89",6
"123","-20.56",7
"71","-1.67",6
"90","-13.44",4
"80","-41.67",5
"203","-12.22",2
"153","0",4
"191","-20.56",1
"101","-0.22",6
"134","-3.11",4
"238","-7.56",2
"125","-15.44",7
"148","-22.89",7
"25","-35.11",5
"180","-8.78",1
"195","-19.89",1
"196","-15.22",1
"183","-11.89",2
"123","-22.33",7
"93","-46.89",5
"215","-17.11",2
"65","-8.44",4
"155","-10.56",4
